id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
342,1981-07-15 18:31:33.83,34.537,-97.35,5,,,,,GARVIN,OGS,2,M3Hz,OGS,,,2.3,,,2,1.9,,,,,,,0101000020E610000066666666665658C0DBF97E6ABC444140,,
343,1981-07-20 09:53:31.08,34.971,-97.411,5,,,,,MCCLAIN,OGS,1.9,M3Hz,OGS,,,2,,,1.9,2,,,,,,,0101000020E6100000FCA9F1D24D5A58C03F355EBA497C4140,,
344,1981-07-25 00:04:31.72,36.693,-96.904,5,,,,,OSAGE,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.5,,,,,,,0101000020E610000060E5D022DB3958C062105839B4584240,,
345,1981-07-26 04:23:03.72,36.224,-97.232,5,,,,,NOBLE,OGS,1.7,M3Hz,OGS,,,,,,1.7,1.8,,,,,,,0101000020E6100000022B8716D94E58C0E9263108AC1C4240,,
346,1981-07-31 23:24:25.91,34.709,-95.222,5,,,,,LATIMER,OGS,1.7,M3Hz,OGS,,,,,,1.7,2,,,,,,,0101000020E610000091ED7C3F35CE57C0986E1283C05A4140,,
347,1981-09-06 17:52:54.93,36.48,-98.531,5,,,,,ALFALFA,OGS,2.3,M3Hz,OGS,,,,,,2.3,2.2,,,,,,,0101000020E6100000448B6CE7FBA158C03D0AD7A3703D4240,,
348,1981-09-17 19:31:00.46,34.481,-96.823,5,,,,,JOHNSTON,OGS,2.3,M3Hz,OGS,,,,,,2.3,1.9,,,,,,,0101000020E6100000E9263108AC3458C021B07268913D4140,,
349,1981-09-28 11:36:07.58,36.015,-99.4,5,,,,,ELLIS,OGS,1.2,M3Hz,OGS,,,,,,1.2,1.8,,,,,,,0101000020E61000009A99999999D958C052B81E85EB014240,,
350,1981-10-24 05:35:42.27,35.167,-95.777,5,,,,,PITTSBURG,OGS,1.3,M3Hz,OGS,,,,,,1.3,1.7,,,,,,,0101000020E61000007D3F355EBAF157C04C37894160954140,,
351,1981-11-05 16:47:22.06,35.677,-97.982,5,,,,,CANADIAN,OGS,2.1,M3Hz,OGS,,,2,,,2.1,1.9,,,,,,,0101000020E6100000022B8716D97E58C02DB29DEFA7D64140,,
352,1981-11-06 19:28:25.31,34.676,-96.682,5,,,,,PONTOTOC,OGS,2,M3Hz,OGS,,,,,,2,2.2,,,,,,,0101000020E6100000CFF753E3A52B58C04A0C022B87564140,,
353,1981-11-09 09:36:55.47,34.796,-97.48,5,,,,,GARVIN,OGS,1.9,M3Hz,OGS,,,1.7,,,1.9,1.9,,,,,,,0101000020E61000001F85EB51B85E58C0D9CEF753E3654140,,
354,1981-11-12 00:59:39.29,35.668,-96.479,5,,,,,CREEK,OGS,1.1,M3Hz,OGS,,,,,,1.1,1.6,,,,,,,0101000020E61000002DB29DEFA71E58C02FDD240681D54140,,
355,1981-12-04 03:13:07.34,35.195,-97.691,5,,,,,GRADY,OGS,1.8,M3Hz,OGS,,,2,,,1.8,1.9,,,,,,,0101000020E61000004E621058396C58C0295C8FC2F5984140,,
356,1981-12-04 05:31:40.01,35.137,-97.659,5,,,,,MCCLAIN,OGS,2,M3Hz,OGS,,,2.2,,,2,2.1,,,,,,,0101000020E61000001904560E2D6A58C0A8C64B3789914140,,
357,1981-12-09 21:50:03.65,34.608,-98.465,5,,,,,COMANCHE,OGS,1.8,M3Hz,OGS,,,,,,1.8,2.1,,,,,,,0101000020E6100000F6285C8FC29D58C0E7FBA9F1D24D4140,,
358,1981-12-17 05:22:53.76,35.132,-97.852,5,,,,,GRADY,OGS,2.2,M3Hz,OGS,,,2,,,2.2,2.1,,,,,,,0101000020E61000004A0C022B877658C037894160E5904140,,
359,1981-12-17 05:44:54.7,36.387,-97.661,5,,,,,GARFIELD,OGS,2.7,M3Hz,OGS,,,2.9,,,2.7,2.6,,,,,,,0101000020E6100000FCA9F1D24D6A58C0A8C64B3789314240,,
360,1981-12-19 02:49:53.21,33.948,-97.495,5,,,,,LOVE,OGS,1.2,M3Hz,OGS,,,,,,1.2,1.8,,,,,,,0101000020E610000048E17A14AE5F58C0D34D621058F94040,,
