id,origintime,latitude,longitude,depth,err_lon,err_lat,err_depth,err_origintime,county,origin_src,prefmag,pmag_type,pmag_src,mw,mw_src,mblg_ogs,mblg_usgs,ml_ogs,m3hz_ogs,md_ogs,mb,ms,mfa,max_mmi,reafile,reamtime,geom,pdlid,mw_ogs
1034,1994-04-15 23:40:45.41,34.612,-97.71,5,,,,,STEPHENS,OGS,2,M3Hz,OGS,,,,,,2,1.9,,,,,,,0101000020E61000003D0AD7A3706D58C075931804564E4140,,
1035,1994-04-16 01:35:56.69,34.565,-97.694,5,,,,,STEPHENS,OGS,2.1,M3Hz,OGS,,,1.9,,,2.1,1.8,,,,,,,0101000020E610000023DBF97E6A6C58C0B81E85EB51484140,,
1036,1994-04-16 04:15:45.3,34.731,-97.731,5,,,,,GRADY,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.9,,,,,,,0101000020E6100000105839B4C86E58C021B07268915D4140,,
1037,1994-04-16 07:20:29.99,34.663,-97.713,5,,,,,STEPHENS,OGS,3.1,M3Hz,OGS,,,2.9,,,3.1,2.7,,,,,,,0101000020E61000001283C0CAA16D58C0BE9F1A2FDD544140,,
1038,1994-04-26 13:45:07.07,34.823,-97.655,5,,,,,GARVIN,OGS,2.1,Md,OGS,,,,,,,2.1,,,,,,,0101000020E610000052B81E85EB6958C0D34D621058694140,,
1039,1994-04-26 15:10:16.32,34.862,-97.702,5,,,,,GRADY,OGS,2.2,M3Hz,OGS,,,2,,,2.2,1.9,,,,,,,0101000020E6100000B0726891ED6C58C075931804566E4140,,
1040,1994-04-26 16:41:13.13,34.854,-97.655,5,,,,,GARVIN,OGS,2,M3Hz,OGS,,,1.8,,,2,1.8,,,,,,,0101000020E610000052B81E85EB6958C05A643BDF4F6D4140,,
1041,1994-04-27 06:00:14.53,34.826,-97.632,5,,,,,GARVIN,OGS,1.6,M3Hz,OGS,,,,,,1.6,2.1,,,,,,,0101000020E61000009CC420B0726858C07D3F355EBA694140,,
1042,1994-04-29 03:28:59.63,36.203,-98.052,5,,,,,GARFIELD,OGS,3,mbLg,USGS,,,2.8,3,,,2.5,,,,4,,,0101000020E610000017D9CEF7538358C0448B6CE7FB194240,,
1043,1994-05-03 18:05:03.13,34.19,-97.1,5,,,,,CARTER,OGS,1.9,M3Hz,OGS,,,,,,1.9,1.6,,,,,,,0101000020E610000066666666664658C0B81E85EB51184140,,
1044,1994-05-04 06:14:25.16,34.737,-97.655,5,,,,,GARVIN,OGS,1.6,M3Hz,OGS,,,1.6,,,1.6,2.2,,,,,,,0101000020E610000052B81E85EB6958C075931804565E4140,,
1045,1994-05-04 07:59:27.74,34.651,-97.647,5,,,,,STEPHENS,OGS,1.6,M3Hz,OGS,,,,,,1.6,1.7,,,,,,,0101000020E6100000C520B072686958C017D9CEF753534140,,
1046,1994-05-04 08:47:43.32,34.791,-97.647,5,,,,,GARVIN,OGS,1.8,M3Hz,OGS,,,1.7,,,1.8,1.8,,,,,,,0101000020E6100000C520B072686958C06891ED7C3F654140,,
1047,1994-05-04 09:05:26.84,34.787,-97.647,5,,,,,GARVIN,OGS,2,M3Hz,OGS,,,1.6,,,2,1.9,,,,,,,0101000020E6100000C520B072686958C0DBF97E6ABC644140,,
1048,1994-05-04 10:18:42.7,35.448,-98.061,5,,,,,CANADIAN,OGS,1.7,M3Hz,OGS,,,,,,1.7,1.6,,,,,,,0101000020E610000096438B6CE78358C0D34D621058B94140,,
1049,1994-05-04 16:34:46.58,34.76,-97.632,5,,,,,GARVIN,OGS,2.3,Md,OGS,,,,,,,2.3,,,,,,,0101000020E61000009CC420B0726858C0E17A14AE47614140,,
